time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change
555592,2024-10-02 08:36:54,2024-10-02 08:25:59,217,58,False,9.857,18.137,33,5.803,9.396,83,72,1708.25,14.5,5.0,6837.219,14.5,533591.75,0.55,,,,,,,,1291,35.715706,51.276344,12,266.95,0.0,0.5611672278341329,26,636.0,71.0
556092,2024-10-02 08:36:55,2024-10-02 08:26:01,217,58,False,9.857,18.597,32,5.531,9.592,82,72,1710.25,14.5,5.0,6837.227,12.688,533863.75,0.55,,,,,,,,1292,35.715683,51.275902,12,266.33,-0.0216420827247298,0.5611672278341329,26,636.0,71.0
556592,2024-10-02 08:36:55,2024-10-02 08:26:01,217,58,False,9.786,18.777,32,5.705,9.933,83,71,1700.75,14.5,5.0,6837.238,13.438,534018.688,0.55,,,,,,,,1292,35.715683,51.275902,12,266.33,0.0,0.5611672278341329,26,637.0,71.0
557092,2024-10-02 08:36:55,2024-10-02 08:26:01,217,58,False,9.857,18.546,31,5.705,9.933,83,71,1688.0,14.5,5.0,6837.246,13.312,534237.75,0.55,,,,,,,,1292,35.715683,51.275902,12,266.33,0.0,0.5611672278341329,26,637.0,71.0
557592,2024-10-02 08:36:55,2024-10-02 08:26:01,217,58,False,9.857,18.339,32,5.752,9.933,83,70,1682.0,14.5,5.0,6837.258,13.5,534451.75,0.55,,,,,,,,1292,35.715683,51.275902,12,266.33,0.0,0.5611672278341329,26,638.0,71.0
558092,2024-10-02 08:36:57,2024-10-02 08:26:03,217,58,False,9.857,18.309,32,6.096,12.155,82,70,1669.0,14.5,5.0,6837.266,14.875,534726.875,0.55,,,,,,,,1293,35.71566,51.275478,12,266.18,-0.0052359877559821,0.5611672278341329,26,638.0,71.0
558592,2024-10-02 08:36:57,2024-10-02 08:26:03,217,58,False,9.857,18.282,34,7.08,18.872,83,70,1666.5,14.5,5.0,6837.277,19.0,534877.5,0.55,,,,,,,,1293,35.71566,51.275478,12,266.18,0.0,0.5611672278341329,26,638.0,71.0
559092,2024-10-02 08:36:57,2024-10-02 08:26:03,217,58,False,9.786,18.689,38,8.258,19.412,83,69,1652.0,14.5,5.0,6837.285,26.062,535125.188,0.55,,,,,,,,1293,35.71566,51.275478,12,266.18,0.0,0.5611672278341329,26,639.0,71.0
559592,2024-10-02 08:36:57,2024-10-02 08:26:03,217,58,False,9.857,19.055,42,8.643,19.412,82,69,1653.5,14.5,5.0,6837.297,30.562,535419.5,0.55,,,,,,,,1293,35.71566,51.275478,12,266.18,0.0,0.5611672278341329,26,639.0,71.0
560092,2024-10-02 08:36:58,2024-10-02 08:26:05,217,58,False,9.786,19.15,45,9.111,19.086,83,69,1645.5,14.5,5.0,6837.305,33.75,535822.125,0.55,,,,,,,,1293,35.715637,51.275059,12,266.13,-0.0017453292519947,0.5611672278341329,26,639.0,71.0
560592,2024-10-02 08:36:58,2024-10-02 08:26:05,217,58,False,9.857,19.039,42,7.574,14.944,83,69,1638.25,14.5,5.0,6837.316,26.938,536093.625,0.55,,,,,,,,1293,35.715637,51.275059,12,266.13,0.0,0.5611672278341329,26,639.0,71.0
561092,2024-10-02 08:36:58,2024-10-02 08:26:05,217,58,False,9.857,18.939,39,8.02,19.669,83,69,1636.0,14.5,5.0,6837.324,25.562,536387.25,0.55,,,,,,,,1293,35.715637,51.275059,12,266.13,0.0,0.5611672278341329,26,639.0,71.0
561592,2024-10-02 08:36:58,2024-10-02 08:26:05,217,58,False,9.786,18.849,43,8.58,19.992,82,69,1637.25,14.5,5.0,6837.332,30.75,536678.438,0.55,,,,,,,,1293,35.715637,51.275059,12,266.13,0.0,0.5611672278341329,26,639.0,71.0
562092,2024-10-02 08:37:02,2024-10-02 08:26:07,217,58,False,9.857,18.964,45,9.221,20.102,82,68,1638.75,14.5,5.0,6837.344,34.562,537094.438,0.55,,,,,,,,1293,35.715618,51.274635,12,266.84,0.0247836753783187,0.5611672278341329,26,640.0,71.0
562592,2024-10-02 08:37:02,2024-10-02 08:26:07,217,58,False,9.857,19.068,46,9.295,20.102,83,68,1633.75,14.5,5.0,6837.352,35.5,537377.812,0.55,,,,,,,,1293,35.715618,51.274635,12,266.84,0.0,0.5611672278341329,26,640.0,71.0
563092,2024-10-02 08:37:02,2024-10-02 08:26:07,217,58,False,9.857,19.161,47,9.57,20.181,82,68,1633.0,14.5,5.0,6837.363,37.438,537749.5,0.55,,,,,,,,1293,35.715618,51.274635,12,266.84,0.0,0.5611672278341329,26,640.0,71.0
563592,2024-10-02 08:37:02,2024-10-02 08:26:07,217,58,False,9.786,19.049,48,9.619,20.419,83,68,1632.0,14.5,5.0,6837.371,38.875,538134.812,0.55,,,,,,,,1293,35.715618,51.274635,12,266.84,0.0,0.5611672278341329,26,640.0,71.0
564092,2024-10-02 08:37:03,2024-10-02 08:26:09,217,58,False,9.929,18.948,49,9.756,20.505,83,68,1628.25,14.5,5.0,6837.383,39.5,538595.062,0.55,,,,,,,,1294,35.715595,51.27422,12,266.1,-0.0258308729295144,0.5611672278341329,26,640.0,71.0
564592,2024-10-02 08:37:03,2024-10-02 08:26:09,217,58,False,9.857,18.857,49,9.758,20.505,83,68,1628.25,14.5,5.0,6837.391,39.75,538912.312,0.55,,,,,,,,1294,35.715595,51.27422,12,266.1,0.0,0.5611672278341329,26,640.0,71.0
565092,2024-10-02 08:37:03,2024-10-02 08:26:09,217,58,False,9.857,18.775,49,9.746,20.505,82,68,1627.0,14.5,5.0,6837.398,39.688,539308.75,0.55,,,,,,,,1294,35.715595,51.27422,12,266.1,0.0,0.5611672278341329,26,640.0,71.0
565592,2024-10-02 08:37:03,2024-10-02 08:26:09,217,58,False,9.857,18.701,49,9.67,20.505,83,68,1622.25,14.5,5.0,6837.41,39.812,539687.875,0.55,,,,,,,,1294,35.715595,51.27422,12,266.1,0.0,0.5611672278341329,26,640.0,71.0
566092,2024-10-02 08:26:13,2024-10-02 08:26:11,217,58,True,9.929,18.635,49,9.758,20.737,82,68,1621.0,14.5,5.0,6837.418,39.562,540151.562,0.55,,,,,,,,1294,35.715576,51.273811,12,266.73,0.0219911485751283,0.5611672278341329,26,640.0,71.0
566592,2024-10-02 08:26:13,2024-10-02 08:26:11,217,58,True,9.857,18.576,49,9.801,20.694,82,68,1621.25,14.5,5.0,6837.43,40.188,540461.812,0.55,,,,,,,,1294,35.715576,51.273811,12,266.73,0.0,0.5611672278341329,26,640.0,71.0
567092,2024-10-02 08:26:13,2024-10-02 08:26:11,217,58,True,9.857,18.718,43,7.967,16.699,82,68,1618.5,14.5,5.0,6837.438,28.938,540846.062,0.55,,,,,,,,1294,35.715576,51.273811,12,266.73,0.0,0.5611672278341329,26,640.0,71.0
567592,2024-10-02 08:26:13,2024-10-02 08:26:11,217,58,True,9.857,18.846,37,5.254,9.54,82,67,1607.25,14.5,5.0,6837.445,15.375,541135.375,0.55,,,,,,,,1294,35.715576,51.273811,12,266.73,0.0,0.5611672278341329,26,641.0,71.0
568092,2024-10-02 08:26:15,2024-10-02 08:26:13,217,100,True,9.929,19.001,33,6.549,19.275,82,67,1599.75,14.5,5.0,6837.457,17.75,541381.75,0.55,,,,,,,,1294,35.715557,51.273403,12,266.72,-0.0003490658503985,0.5611672278341329,26,641.0,71.0
568592,2024-10-02 08:26:15,2024-10-02 08:26:13,217,100,True,9.929,19.101,38,7.568,20.02,82,67,1602.25,14.5,5.0,6837.465,23.438,541563.0,0.55,,,,,,,,1294,35.715557,51.273403,12,266.72,0.0,0.5611672278341329,26,641.0,71.0
569092,2024-10-02 08:26:15,2024-10-02 08:26:13,217,100,True,9.857,19.191,42,8.545,17.664,82,67,1593.0,14.5,5.0,6837.473,30.438,541830.875,0.55,,,,,,,,1294,35.715557,51.273403,12,266.72,0.0,0.5611672278341329,26,641.0,71.0
569592,2024-10-02 08:26:15,2024-10-02 08:26:13,217,100,True,9.857,19.272,42,7.973,15.494,81,66,1586.25,14.5,5.0,6837.484,28.312,542121.0,0.55,,,,,,,,1294,35.715557,51.273403,12,266.72,0.0,0.5611672278341329,26,642.0,71.0
570092,2024-10-02 08:26:17,2024-10-02 08:26:15,217,100,True,9.929,19.344,34,5.607,9.842,82,66,1579.75,14.5,5.0,6837.492,14.875,542445.5,0.55,,,,,,,,1294,35.71553,51.273006,12,265.21,-0.0527089434102304,0.5611672278341329,26,642.0,71.0
570592,2024-10-02 08:26:17,2024-10-02 08:26:15,217,100,True,9.857,19.41,30,4.574,7.544,82,66,1572.0,14.5,5.0,6837.5,8.938,542600.75,0.55,,,,,,,,1294,35.71553,51.273006,12,265.21,0.0,0.5611672278341329,26,642.0,71.0
571092,2024-10-02 08:26:17,2024-10-02 08:26:15,217,100,True,9.857,19.469,30,4.787,7.544,82,65,1566.0,14.5,5.0,6837.512,9.25,542769.5,0.55,,,,,,,,1294,35.71553,51.273006,12,265.21,0.0,0.5611672278341329,26,643.0,71.0
571592,2024-10-02 08:26:17,2024-10-02 08:26:15,217,100,True,9.857,19.522,30,4.775,7.544,82,65,1554.5,14.5,5.0,6837.52,9.312,542947.062,0.55,,,,,,,,1294,35.71553,51.273006,12,265.21,0.0,0.5611672278341329,26,643.0,71.0
572092,2024-10-02 08:26:19,2024-10-02 08:26:17,217,100,True,9.929,19.57,30,4.84,10.074,82,65,1543.25,14.5,5.0,6837.527,9.75,543164.188,0.55,,,,,,,,1294,35.715515,51.272606,12,267.36,0.0750491578357573,0.5611672278341329,26,643.0,71.0
572592,2024-10-02 08:26:19,2024-10-02 08:26:17,217,100,True,9.857,20.084,31,5.176,17.145,82,64,1536.5,14.5,5.0,6837.539,11.938,543313.25,0.55,,,,,,,,1294,35.715515,51.272606,12,267.36,0.0,0.5611672278341329,26,644.0,71.0
573092,2024-10-02 08:26:19,2024-10-02 08:26:17,217,100,True,9.857,20.507,37,7.25,19.067,82,64,1527.0,14.5,5.0,6837.547,22.812,543515.562,0.55,,,,,,,,1294,35.715515,51.272606,12,267.36,0.0,0.5611672278341329,26,644.0,71.0
573592,2024-10-02 08:26:19,2024-10-02 08:26:17,217,100,True,9.857,20.691,40,7.818,19.617,81,64,1515.0,14.5,5.0,6837.555,26.938,543776.938,0.55,,,,,,,,1294,35.715515,51.272606,12,267.36,0.0,0.5611672278341329,26,644.0,71.0
574092,2024-10-02 08:26:21,2024-10-02 08:26:19,217,100,True,9.857,20.622,45,8.613,19.617,81,64,1512.0,14.5,5.0,6837.562,32.812,544106.562,0.55,,,,,,,,1294,35.715496,51.272217,12,266.56,-0.0279252680319096,0.5611672278341329,26,644.0,71.0
574592,2024-10-02 08:26:21,2024-10-02 08:26:19,217,100,True,9.857,20.56,46,8.789,19.617,81,63,1516.0,14.5,5.0,6837.574,34.5,544351.625,0.55,,,,,,,,1294,35.715496,51.272217,12,266.56,0.0,0.5611672278341329,26,645.0,71.0
575092,2024-10-02 08:26:21,2024-10-02 08:26:19,217,100,True,9.786,20.504,47,9.084,19.617,81,63,1508.0,14.5,5.0,6837.582,36.312,544676.25,0.55,,,,,,,,1294,35.715496,51.272217,12,266.56,0.0,0.5611672278341329,26,645.0,71.0
575592,2024-10-02 08:26:21,2024-10-02 08:26:19,217,100,True,9.786,20.453,48,9.133,19.617,82,63,1501.75,14.5,5.0,6837.59,37.688,545039.625,0.55,,,,,,,,1294,35.715496,51.272217,12,266.56,0.0,0.5611672278341329,26,645.0,71.0
576092,2024-10-02 08:26:23,2024-10-02 08:26:21,217,100,True,9.786,20.408,49,9.121,19.617,81,63,1506.25,14.5,5.0,6837.598,38.438,545472.25,0.55,,,,,,,,1294,35.715473,51.271835,12,265.76,-0.0279252680319096,0.5611672278341329,26,645.0,71.0
576592,2024-10-02 08:26:23,2024-10-02 08:26:21,217,100,True,9.857,20.171,49,9.111,19.702,82,63,1506.0,14.5,5.0,6837.609,38.25,545753.0,0.55,,,,,,,,1294,35.715473,51.271835,12,265.76,0.0,0.5611672278341329,26,645.0,71.0
577092,2024-10-02 08:26:23,2024-10-02 08:26:21,217,100,True,9.857,19.958,49,9.199,21.164,81,63,1497.25,14.5,5.0,6837.617,38.938,546117.625,0.55,,,,,,,,1294,35.715473,51.271835,12,265.76,0.0,0.5611672278341329,26,645.0,71.0
577592,2024-10-02 08:26:23,2024-10-02 08:26:21,217,100,True,9.857,19.962,49,9.123,21.368,80,63,1498.5,14.5,5.0,6837.625,39.062,546468.125,0.55,,,,,,,,1294,35.715473,51.271835,12,265.76,0.0,0.5611672278341329,26,645.0,71.0
578092,2024-10-02 08:26:25,2024-10-02 08:26:23,217,100,True,9.857,19.77,53,9.82,21.426,82,63,1491.0,14.5,5.0,6837.633,45.625,546922.688,0.55,,,,,,,,1294,35.715454,51.27145,12,266.52,0.0265290046303134,0.5611672278341329,26,645.0,71.0
578592,2024-10-02 08:26:25,2024-10-02 08:26:23,217,100,True,9.786,19.597,53,9.785,21.426,81,63,1502.5,14.5,5.0,6837.641,45.375,547243.25,0.55,,,,,,,,1294,35.715454,51.27145,12,266.52,0.0,0.5611672278341329,26,645.0,71.0
579092,2024-10-02 08:26:25,2024-10-02 08:26:23,217,100,True,9.786,19.245,53,9.883,21.426,81,63,1502.25,14.5,5.0,6837.652,45.75,547636.062,0.55,,,,,,,,1294,35.715454,51.27145,12,266.52,0.0,0.5611672278341329,26,645.0,71.0
579592,2024-10-02 08:26:25,2024-10-02 08:26:23,217,100,True,9.786,18.928,50,8.99,19.717,81,63,1494.75,14.5,5.0,6837.66,39.5,548031.0,0.55,,,,,,,,1294,35.715454,51.27145,12,266.52,0.0,0.5611672278341329,26,645.0,71.0
580092,2024-10-02 08:26:27,2024-10-02 08:26:25,217,100,True,9.857,18.643,49,9.041,22.061,81,63,1504.5,14.5,5.0,6837.668,38.062,548423.0,0.55,,,,,,,,1294,35.715439,51.271069,12,267.22,0.0244346095279222,0.5611672278341329,26,645.0,71.0
580592,2024-10-02 08:26:27,2024-10-02 08:26:25,217,100,True,9.786,18.387,51,9.85,23.538,81,63,1498.0,14.5,5.0,6837.676,43.938,548685.25,0.55,,,,,,,,1294,35.715439,51.271069,12,267.22,0.0,0.5611672278341329,26,645.0,71.0
581092,2024-10-02 08:26:27,2024-10-02 08:26:25,217,100,True,9.786,18.313,57,10.238,24.698,81,63,1494.25,14.5,5.0,6837.688,50.0,549083.125,0.55,,,,,,,,1294,35.715439,51.271069,12,267.22,0.0,0.5611672278341329,26,645.0,71.0
581592,2024-10-02 08:26:27,2024-10-02 08:26:25,217,100,True,9.786,18.089,59,10.781,25.626,80,63,1507.5,14.5,5.0,6837.695,54.938,549496.062,0.55,,,,,,,,1294,35.715439,51.271069,12,267.22,0.0,0.5611672278341329,26,645.0,71.0
582092,2024-10-02 08:26:29,2024-10-02 08:26:27,217,100,True,9.857,17.888,60,11.188,25.626,81,63,1495.25,14.5,5.0,6837.703,58.625,550006.625,0.55,,,,,,,,1294,35.715427,51.270687,12,267.78,0.0195476876223345,0.5611672278341329,26,645.0,71.0
582592,2024-10-02 08:26:29,2024-10-02 08:26:27,217,100,True,9.786,17.707,70,12.166,25.626,81,63,1488.25,14.5,5.0,6837.711,66.188,550335.25,0.55,,,,,,,,1294,35.715427,51.270687,12,267.78,0.0,0.5611672278341329,26,645.0,71.0
583092,2024-10-02 08:26:29,2024-10-02 08:26:27,217,100,True,9.786,17.544,61,11.379,25.626,81,63,1507.75,14.5,5.0,6837.719,59.812,550770.312,0.55,,,,,,,,1294,35.715427,51.270687,12,267.78,0.0,0.5611672278341329,26,645.0,71.0
583592,2024-10-02 08:26:29,2024-10-02 08:26:27,217,100,True,9.786,17.594,60,11.418,25.626,81,63,1508.25,14.5,5.0,6837.73,60.062,551173.125,0.55,,,,,,,,1294,35.715427,51.270687,12,267.78,0.0,0.5611672278341329,26,645.0,71.0
584092,2024-10-02 08:26:31,2024-10-02 08:26:29,217,100,True,9.857,17.442,61,11.486,25.626,81,63,1506.25,14.5,5.0,6837.738,61.812,551672.375,0.55,,,,,,,,1294,35.715427,51.270306,12,270.0,0.0774926187885491,0.5611672278341329,26,645.0,71.0
584592,2024-10-02 08:26:31,2024-10-02 08:26:29,217,100,True,9.857,17.306,62,11.486,25.626,81,63,1514.5,14.5,5.0,6837.746,61.688,551998.438,0.55,,,,,,,,1294,35.715427,51.270306,12,270.0,0.0,0.5611672278341329,26,645.0,71.0
585092,2024-10-02 08:26:31,2024-10-02 08:26:29,217,100,True,9.857,17.183,61,10.674,24.026,81,63,1512.75,14.5,5.0,6837.754,57.25,552411.0,0.55,,,,,,,,1294,35.715427,51.270306,12,270.0,0.0,0.5611672278341329,26,645.0,71.0
585592,2024-10-02 08:26:31,2024-10-02 08:26:29,217,100,True,9.857,17.073,65,10.303,24.026,81,63,1508.25,14.5,5.0,6837.766,60.0,552816.75,0.55,,,,,,,,1294,35.715427,51.270306,12,270.0,0.0,0.5611672278341329,26,645.0,71.0
586092,2024-10-02 08:26:33,2024-10-02 08:26:31,217,100,True,9.857,17.169,56,10.748,27.374,81,63,1517.0,14.5,5.0,6837.773,54.625,553279.25,0.55,,,,,,,,1294,35.715416,51.269913,12,268.03,-0.0687659725285775,0.5611672278341329,26,645.0,71.0
586592,2024-10-02 08:26:33,2024-10-02 08:26:31,217,100,True,9.786,17.256,61,11.795,27.472,80,63,1510.75,14.5,5.0,6837.781,61.75,553586.688,0.55,,,,,,,,1294,35.715416,51.269913,12,268.03,0.0,0.5611672278341329,26,645.0,71.0
587092,2024-10-02 08:26:33,2024-10-02 08:26:31,217,100,True,9.786,17.335,63,12.674,27.304,81,63,1511.5,14.5,5.0,6837.789,65.25,554031.125,0.55,,,,,,,,1294,35.715416,51.269913,12,268.03,0.0,0.5611672278341329,26,645.0,71.0
587592,2024-10-02 08:26:33,2024-10-02 08:26:31,217,100,True,9.857,17.209,62,12.441,27.304,81,63,1522.75,14.5,5.0,6837.801,64.75,554493.438,0.55,,,,,,,,1294,35.715416,51.269913,12,268.03,0.0,0.5611672278341329,26,645.0,71.0
588092,2024-10-02 08:26:35,2024-10-02 08:26:33,217,100,True,9.857,17.018,60,12.066,27.084,81,64,1521.0,14.5,5.0,6837.809,61.562,555027.75,0.55,,,,,,,,1294,35.715408,51.269531,12,268.52,0.0171042266695447,0.5611672278341329,26,646.0,71.0
588592,2024-10-02 08:26:35,2024-10-02 08:26:33,217,100,True,9.857,16.924,60,12.066,27.084,80,64,1524.5,14.5,5.0,6837.816,61.562,555397.625,0.55,,,,,,,,1294,35.715408,51.269531,12,268.52,0.0,0.5611672278341329,26,646.0,71.0
589092,2024-10-02 08:26:35,2024-10-02 08:26:33,217,100,True,9.857,16.525,60,12.066,27.084,81,64,1517.5,14.5,5.0,6837.824,62.125,555817.562,0.55,,,,,,,,1294,35.715408,51.269531,12,268.52,0.0,0.5611672278341329,26,646.0,71.0
589592,2024-10-02 08:26:35,2024-10-02 08:26:33,217,100,True,9.786,16.441,61,12.166,26.877,80,64,1532.25,14.5,5.0,6837.836,62.562,556261.0,0.55,,,,,,,,1294,35.715408,51.269531,12,268.52,0.0,0.5611672278341329,26,646.0,71.0
590091,2024-10-02 08:26:37,2024-10-02 08:26:35,217,100,True,9.857,16.327,62,12.066,26.877,80,63,1516.75,14.5,5.0,6837.844,62.188,556811.25,0.55,,,,,,,,1294,35.715401,51.269142,12,268.73,0.0073450730043862,0.5611672278341329,26,647.0,71.0
590591,2024-10-02 08:26:37,2024-10-02 08:26:35,217,100,True,9.857,16.223,61,11.795,26.675,80,64,1519.0,14.5,5.0,6837.852,60.25,557152.0,0.55,,,,,,,,1294,35.715401,51.269142,12,268.73,0.0,0.5611672278341329,26,648.0,71.0
591091,2024-10-02 08:26:37,2024-10-02 08:26:35,217,100,True,9.857,15.856,60,11.926,26.617,80,64,1520.5,14.5,5.0,6837.859,60.0,557598.375,0.55,,,,,,,,1294,35.715401,51.269142,12,268.73,0.0,0.5611672278341329,26,648.0,71.0
591591,2024-10-02 08:26:37,2024-10-02 08:26:35,217,100,True,9.857,15.721,61,11.727,26.587,80,64,1534.75,14.5,5.0,6837.871,60.5,558011.75,0.55,,,,,,,,1294,35.715401,51.269142,12,268.73,0.0,0.5611672278341329,26,648.0,71.0
592091,2024-10-02 08:26:39,2024-10-02 08:26:37,217,100,True,9.857,15.639,60,11.76,26.587,80,64,1532.5,14.5,5.0,6837.879,60.25,558537.625,0.55,,,,,,,,1294,35.715393,51.268742,12,268.59,-0.0048869219055856,0.5611672278341329,26,648.0,71.0
592591,2024-10-02 08:26:39,2024-10-02 08:26:37,217,100,True,9.857,15.526,62,11.727,26.529,80,64,1530.5,14.5,5.0,6837.887,60.688,558861.75,0.55,,,,,,,,1294,35.715393,51.268742,12,268.59,0.0,0.5611672278341329,26,648.0,71.0
593091,2024-10-02 08:26:39,2024-10-02 08:26:37,217,100,True,9.857,15.425,62,11.727,26.45,80,64,1529.25,14.5,5.0,6837.895,61.25,559305.625,0.55,,,,,,,,1294,35.715393,51.268742,12,268.59,0.0,0.5611672278341329,26,648.0,71.0
593591,2024-10-02 08:26:39,2024-10-02 08:26:37,217,100,True,9.857,15.255,64,11.443,24.808,80,64,1543.5,14.5,5.0,6837.906,62.0,559724.25,0.55,,,,,,,,1294,35.715393,51.268742,12,268.59,0.0,0.5611672278341329,26,648.0,71.0
594091,2024-10-02 08:26:41,2024-10-02 08:26:39,217,100,True,9.786,15.612,40,3.467,0.0,80,64,1513.5,14.5,5.0,6837.914,9.562,560196.75,0.55,,,,,,,,1294,35.715385,51.26836,12,268.52,-0.0024434609527918,0.5611672278341329,26,648.0,71.0
594591,2024-10-02 08:26:41,2024-10-02 08:26:39,217,100,True,9.857,15.541,36,2.236,0.0,80,64,1104.75,14.5,6.0,6837.922,-1.875,560309.625,0.55,,,,,,,,1294,35.715385,51.26836,12,268.52,0.0,0.5611672278341329,26,648.0,72.0
595091,2024-10-02 08:26:41,2024-10-02 08:26:39,217,100,True,9.286,16.3,43,1.938,0.0,80,63,590.75,14.5,6.0,6837.93,19.938,560414.75,0.55,,,,,,,,1294,35.715385,51.26836,12,268.52,0.0,0.5611672278341329,26,649.0,72.0
595591,2024-10-02 08:26:41,2024-10-02 08:26:39,217,100,True,9.0,17.337,76,9.893,0.0,80,61,462.25,14.5,6.0,6837.941,47.75,560513.25,0.55,,,,,,,,1294,35.715385,51.26836,12,268.52,0.0,0.5611672278341329,26,651.0,72.0
596091,2024-10-02 08:26:45,2024-10-02 08:26:41,217,100,True,9.786,18.662,40,2.203,0.0,80,58,939.75,14.5,6.0,6837.949,11.938,560811.688,0.55,,,,,,,,1294,35.715382,51.268002,12,269.41,0.0310668606855005,0.5611672278341329,26,654.0,72.0
596591,2024-10-02 08:26:45,2024-10-02 08:26:41,217,100,True,9.429,19.502,45,1.895,0.0,80,56,544.5,14.5,6.0,6837.957,16.125,560896.25,0.55,,,,,,,,1294,35.715382,51.268002,12,269.41,0.0,0.5611672278341329,26,656.0,72.0
597091,2024-10-02 08:26:45,2024-10-02 08:26:41,217,100,True,9.071,20.61,76,7.793,0.0,79,52,474.25,14.5,6.0,6837.965,40.375,560986.625,0.55,,,,,,,,1294,35.715382,51.268002,12,269.41,0.0,0.5611672278341329,26,660.0,72.0
597591,2024-10-02 08:26:45,2024-10-02 08:26:41,217,100,True,9.786,21.02,47,1.994,0.0,81,48,910.25,14.5,6.0,6837.969,12.5,561256.875,0.55,,,,,,,,1294,35.715382,51.268002,12,269.41,0.0,0.5611672278341329,26,664.0,72.0
598091,2024-10-02 08:37:04,2024-10-02 08:26:43,217,100,False,9.0,19.389,45,5.867,0.0,80,46,478.0,14.5,6.0,6837.977,20.812,561375.938,0.55,,,,,,,,1294,35.715416,51.267723,12,278.54,0.3186971214141644,0.5611672278341329,26,666.0,72.0
598591,2024-10-02 08:37:04,2024-10-02 08:26:43,217,100,False,9.0,17.92,82,5.635,0.0,79,44,667.75,14.5,5.0,6837.984,15.125,561467.562,0.55,,,,,,,,1294,35.715416,51.267723,12,278.54,0.0,0.5611672278341329,26,668.0,73.0
599091,2024-10-02 08:37:04,2024-10-02 08:26:43,217,100,False,9.786,16.599,53,9.145,53.586,80,44,982.25,14.5,5.0,6837.988,53.938,561739.25,0.55,,,,,,,,1294,35.715416,51.267723,12,278.54,0.0,0.5611672278341329,26,668.0,73.0
599591,2024-10-02 08:37:04,2024-10-02 08:26:43,217,100,False,9.857,15.41,101,29.715,53.629,81,44,1292.25,14.5,4.0,6837.996,102.25,562221.5,0.55,,,,,,,,1294,35.715416,51.267723,12,278.54,0.0,0.5611672278341329,26,668.0,74.0
600091,2024-10-02 08:26:47,2024-10-02 08:26:45,217,87,True,9.786,14.339,103,37.646,52.167,80,45,1066.0,14.5,5.0,6838.0,103.938,563104.0,0.55,,,,,,,,1295,35.71553,51.26749,12,301.07,0.7864453609486439,0.726744186046404,26,669.0,75.0
600591,2024-10-02 08:26:47,2024-10-02 08:26:45,217,87,True,9.786,13.376,105,46.557,52.167,80,45,1068.5,14.5,5.0,6838.008,107.312,563551.562,0.55,,,,,,,,1295,35.71553,51.26749,12,301.07,0.0,0.726744186046404,26,669.0,75.0
601091,2024-10-02 08:26:47,2024-10-02 08:26:45,217,87,True,9.714,12.509,102,92.064,53.528,80,46,1078.25,14.5,5.0,6838.016,102.938,564183.75,0.55,,,,,,,,1295,35.71553,51.26749,12,301.07,0.0,0.726744186046404,26,670.0,75.0
601591,2024-10-02 08:26:47,2024-10-02 08:26:45,217,87,True,9.857,11.729,103,100.164,53.586,80,46,1092.0,14.5,5.0,6838.02,104.0,564807.75,0.55,,,,,,,,1295,35.71553,51.26749,12,301.07,0.0,0.726744186046404,26,670.0,75.0
602091,2024-10-02 08:37:07,2024-10-02 08:26:47,217,87,False,9.786,11.026,106,99.965,55.688,80,46,1101.25,14.5,5.0,6838.027,106.938,565632.938,0.55,,,,,,,,1295,35.71571,51.267319,12,322.36,0.7431611954991862,0.726744186046404,26,670.0,75.0
602591,2024-10-02 08:37:07,2024-10-02 08:26:47,217,87,False,9.857,10.394,106,100.09,58.206,80,47,1115.25,14.5,5.0,6838.031,107.938,566204.5,0.55,,,,,,,,1295,35.71571,51.267319,12,322.36,0.0,0.726744186046404,26,671.0,75.0
603091,2024-10-02 08:37:07,2024-10-02 08:26:47,217,87,False,9.929,9.904,107,100.197,58.24,80,47,1143.5,14.5,5.0,6838.039,109.438,566985.25,0.55,,,,,,,,1295,35.71571,51.267319,12,322.36,0.0,0.726744186046404,26,671.0,75.0
603591,2024-10-02 08:37:07,2024-10-02 08:26:47,217,87,False,9.857,9.894,108,100.371,57.901,80,48,1156.75,14.5,5.0,6838.047,110.625,567751.375,0.55,,,,,,,,1295,35.71571,51.267319,12,322.36,0.0,0.726744186046404,26,672.0,75.0
604091,2024-10-02 08:26:52,2024-10-02 08:26:49,217,87,True,10.0,9.493,108,99.561,56.384,80,49,1174.25,14.5,5.0,6838.055,110.312,568663.75,0.55,,,,,,,,1295,35.715916,51.267147,12,325.87,0.1225221134900016,0.726744186046404,26,673.0,75.0
604591,2024-10-02 08:26:52,2024-10-02 08:26:49,217,87,True,9.857,9.602,108,99.902,55.264,80,49,1191.0,14.5,5.0,6838.059,110.562,569235.375,0.55,,,,,,,,1295,35.715916,51.267147,12,325.87,0.0,0.726744186046404,26,673.0,75.0
