,time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,0313,0314,033d,0345,0348,0409,040a,altitude,latitude,longitude,satelites,bearing,angular_speed,slope,initial_coolant_temp,speed_diff,gear_change,Predicted Coolant Temperature
101,50626,2024-09-25 14:27:51,2024-09-25 14:27:49,204,90,True,8.929,23.352,157,99.648,61.505,54,65,2064.25,11.7,4.0,6785.688,147.125,104601.062,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,103.0,16.0,61.836666
102,51126,2024-09-25 14:27:51,2024-09-25 14:27:49,204,90,True,9.0,21.841,162,99.865,52.112,54,67,2106.0,11.3,4.0,6785.695,154.625,107249.625,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,105.0,16.0,62.211517
103,51626,2024-09-25 14:27:51,2024-09-25 14:27:49,204,90,True,8.929,20.284,168,100.264,54.135,54,69,2186.25,11.0,4.0,6785.707,162.0,110200.734,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,107.0,16.0,62.259094
104,52126,2024-09-25 14:27:53,2024-09-25 14:27:51,204,100,True,9.0,18.726,150,38.906,45.2,55,71,2249.5,12.2,4.0,6785.715,140.062,113778.531,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,109.0,16.0,62.298973
105,52626,2024-09-25 14:27:53,2024-09-25 14:27:51,204,100,True,8.929,18.618,150,43.279,48.672,55,72,2306.75,11.9,4.0,6785.727,143.562,115658.844,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,110.0,16.0,62.298973
106,53126,2024-09-25 14:27:53,2024-09-25 14:27:51,204,100,True,9.0,18.521,160,54.217,51.608,55,74,2361.75,11.3,4.0,6785.734,154.875,118649.312,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,112.0,16.0,62.298973
107,53626,2024-09-25 14:27:53,2024-09-25 14:27:51,204,100,True,8.857,17.924,171,100.604,53.925,55,76,2387.25,10.8,4.0,6785.746,166.062,122175.25,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,114.0,16.0,63.57238
108,54126,2024-09-25 14:27:55,2024-09-25 14:27:53,204,100,True,9.0,18.132,142,25.25,41.492,55,78,2481.0,13.2,4.0,6785.758,133.812,126635.172,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,116.0,16.0,63.494156
109,54626,2024-09-25 14:27:55,2024-09-25 14:27:53,204,100,True,9.0,18.75,108,21.758,38.782,55,79,2519.25,14.4,4.0,6785.766,100.062,127869.156,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,117.0,16.0,63.494156
110,55126,2024-09-25 14:27:55,2024-09-25 14:27:53,204,100,True,9.0,18.875,106,23.352,38.782,55,80,2551.0,14.4,4.0,6785.777,99.375,129210.719,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,118.0,16.0,63.494156
111,55626,2024-09-25 14:27:55,2024-09-25 14:27:53,204,100,True,9.071,18.242,112,27.922,38.989,56,81,2568.0,14.0,4.0,6785.789,115.5,130875.5,0.3,,,,,,,,0,0.0,0.0,0,244.86,0.0,108.99653979239235,44,119.0,16.0,63.494156
112,56126,2024-09-25 14:27:57,2024-09-25 14:27:55,204,100,True,9.071,18.614,121,34.426,43.005,56,83,2618.75,13.9,4.0,6785.801,123.812,133292.766,0.3,,,,,,,,1262,35.715027,51.213966,10,47.31,5.670574739729576,108.99653979239235,44,121.0,16.0,63.494156
113,56626,2024-09-25 14:27:57,2024-09-25 14:27:55,204,100,True,9.0,18.557,120,24.365,11.963,56,84,2651.25,14.4,4.0,6785.812,93.5,135183.188,0.3,,,,,,,,1262,35.715027,51.213966,10,47.31,0.0,108.99653979239235,44,122.0,16.0,63.494156
114,57126,2024-09-25 14:27:57,2024-09-25 14:27:55,204,100,True,9.0,19.132,60,10.873,0.0,56,84,2636.0,14.5,4.0,6785.824,5.062,136085.391,0.3,,,,,,,,1262,35.715027,51.213966,10,47.31,0.0,108.99653979239235,44,122.0,16.0,63.494156
115,57626,2024-09-25 14:27:57,2024-09-25 14:27:55,204,100,True,8.929,20.16,46,10.273,0.0,56,83,2599.25,14.5,4.0,6785.836,-4.688,136498.984,0.3,,,,,,,,1262,35.715027,51.213966,10,47.31,0.0,108.99653979239235,44,123.0,16.0,63.494156
116,58126,2024-09-25 14:27:59,2024-09-25 14:27:57,204,93,True,9.071,21.203,44,9.826,0.0,56,82,2583.75,14.5,4.0,6785.848,-43.938,136910.406,0.3,,,,,,,,1262,35.714939,51.214455,10,102.5,1.926494428351341,108.99653979239235,44,124.0,16.0,63.494156
117,58626,2024-09-25 14:27:59,2024-09-25 14:27:57,204,93,True,8.929,22.22,43,9.834,0.0,56,81,2557.75,14.5,4.0,6785.859,-44.0,136934.781,0.3,,,,,,,,1262,35.714939,51.214455,10,102.5,0.0,108.99653979239235,44,125.0,16.0,63.494156
118,59126,2024-09-25 14:27:59,2024-09-25 14:27:57,204,93,True,9.0,23.135,44,9.893,0.0,57,80,2526.0,14.5,4.0,6785.867,-44.0,136934.781,0.3,,,,,,,,1262,35.714939,51.214455,10,102.5,0.0,108.99653979239235,44,126.0,16.0,62.796486
119,59626,2024-09-25 14:27:59,2024-09-25 14:27:57,204,93,True,9.0,23.881,44,9.85,0.0,57,79,2485.5,14.5,4.0,6785.879,-43.688,136934.781,0.3,,,,,,,,1262,35.714939,51.214455,10,102.5,0.0,108.99653979239235,44,127.0,16.0,62.796486
120,60126,2024-09-25 14:28:01,2024-09-25 14:27:59,204,93,True,9.0,24.747,44,9.863,12.61,57,78,2474.0,14.5,4.0,6785.891,9.688,137099.188,0.3,,,,,,,,1261,35.714848,51.214916,10,103.66,0.0404916386462683,108.99653979239235,44,128.0,16.0,62.796486
121,60626,2024-09-25 14:28:01,2024-09-25 14:27:59,204,93,True,8.786,25.331,45,11.047,11.075,57,77,2462.5,14.5,4.0,6785.902,14.062,137616.156,0.3,,,,,,,,1261,35.714848,51.214916,10,103.66,0.0,108.99653979239235,44,129.0,16.0,62.796486
122,61126,2024-09-25 14:28:01,2024-09-25 14:27:59,204,93,True,8.929,25.465,45,11.182,0.0,57,77,2412.0,14.5,4.0,6785.91,-0.188,138199.719,0.3,,,,,,,,1261,35.714848,51.214916,10,103.66,0.0,108.99653979239235,44,129.0,16.0,62.796486
123,61626,2024-09-25 14:28:01,2024-09-25 14:27:59,204,93,True,9.071,25.742,44,9.826,0.0,57,76,2399.75,14.5,4.0,6785.922,-44.188,138572.703,0.3,,,,,,,,1261,35.714848,51.214916,10,103.66,0.0,108.99653979239235,44,130.0,16.0,62.91349
124,62126,2024-09-25 14:28:03,2024-09-25 14:28:01,204,93,True,9.071,26.423,45,11.824,34.387,57,76,2344.75,14.5,4.0,6785.934,20.562,138891.109,0.3,,,,,,,,1260,35.714767,51.215374,10,102.29,-0.0478220215046447,108.99653979239235,44,130.0,16.0,62.91349
125,62626,2024-09-25 14:28:03,2024-09-25 14:28:01,204,93,True,9.0,26.447,67,18.572,36.218,58,75,2393.0,14.5,4.0,6785.945,58.812,139496.938,0.3,,,,,,,,1260,35.714767,51.215374,10,102.29,0.0,108.99653979239235,44,131.0,16.0,61.640083
126,63126,2024-09-25 14:28:03,2024-09-25 14:28:01,204,93,True,8.857,26.234,94,28.494,38.492,58,76,2391.75,14.5,4.0,6785.953,93.125,140787.922,0.3,,,,,,,,1260,35.714767,51.215374,10,102.29,0.0,108.99653979239235,44,132.0,16.0,62.91349
127,63626,2024-09-25 14:28:03,2024-09-25 14:28:01,204,93,True,8.929,26.552,110,31.885,33.578,58,76,2430.5,14.2,4.0,6785.965,111.75,142394.25,0.3,,,,,,,,1260,35.714767,51.215374,10,102.29,0.0,108.99653979239235,44,132.0,16.0,62.91349
128,64126,2024-09-25 14:28:06,2024-09-25 14:28:03,204,93,True,9.0,26.72,63,11.146,0.0,58,77,2410.0,14.5,4.0,6785.977,12.375,143804.5,0.3,,,,,,,,1260,35.71468,51.215828,10,103.28,0.034557519189488,108.99653979239235,44,133.0,16.0,62.796486
129,64626,2024-09-25 14:28:06,2024-09-25 14:28:03,204,93,True,8.929,26.715,47,10.0,0.0,58,77,2380.75,14.5,4.0,6785.984,-0.5,144093.516,0.3,,,,,,,,1260,35.71468,51.215828,10,103.28,0.0,108.99653979239235,44,133.0,16.0,62.796486
130,65126,2024-09-25 14:28:06,2024-09-25 14:28:03,204,93,True,8.929,27.651,44,9.695,30.069,58,76,2423.25,14.5,4.0,6785.996,9.25,144499.391,0.3,,,,,,,,1260,35.71468,51.215828,10,103.28,0.0,108.99653979239235,44,134.0,16.0,62.91349
131,65626,2024-09-25 14:28:06,2024-09-25 14:28:03,204,93,True,8.929,27.709,58,13.652,23.428,58,76,2437.25,14.5,4.0,6786.008,35.625,145032.25,0.3,,,,,,,,1260,35.71468,51.215828,10,103.28,0.0,108.99653979239235,44,134.0,16.0,62.91349
132,66126,2024-09-25 14:44:37,2024-09-25 14:28:05,204,93,False,8.929,28.115,64,15.285,30.853,58,76,2414.5,14.5,4.0,6786.016,49.25,145893.266,0.3,,,,,,,,1260,35.714596,51.216286,10,102.73,-0.019198621771938,108.99653979239235,44,134.0,16.0,62.91349
133,66626,2024-09-25 14:44:37,2024-09-25 14:28:05,204,93,False,8.929,28.362,73,18.031,31.311,59,76,2415.0,14.5,4.0,6786.027,62.562,146644.375,0.3,,,,,,,,1260,35.714596,51.216286,10,102.73,0.0,108.99653979239235,44,134.0,16.0,62.91349
134,67126,2024-09-25 14:44:37,2024-09-25 14:28:05,204,93,False,8.857,28.467,79,18.539,26.846,59,77,2424.5,14.5,4.0,6786.039,69.125,147656.406,0.3,,,,,,,,1260,35.714596,51.216286,10,102.73,0.0,108.99653979239235,44,135.0,16.0,62.800247
135,67626,2024-09-25 14:44:37,2024-09-25 14:28:05,204,93,False,8.929,27.268,69,13.518,15.585,59,77,2444.5,14.5,4.0,6786.051,45.188,148652.328,0.3,,,,,,,,1260,35.714596,51.216286,10,102.73,0.0,108.99653979239235,44,135.0,16.0,61.43033
136,68126,2024-09-25 14:44:51,2024-09-25 14:28:07,204,93,False,9.0,27.207,51,11.453,23.038,59,77,2444.0,14.5,4.0,6786.059,22.438,149344.938,0.3,,,,,,,,1260,35.714504,51.21674,10,104.01,0.0446804288510548,108.99653979239235,44,135.0,16.0,61.43033
137,68626,2024-09-25 14:44:51,2024-09-25 14:28:07,204,93,False,8.857,27.859,57,15.045,39.523,59,77,2448.25,14.5,4.0,6786.07,44.812,149777.0,0.3,,,,,,,,1260,35.714504,51.21674,10,104.01,0.0,108.99653979239235,44,135.0,16.0,61.43033
138,69126,2024-09-25 14:44:51,2024-09-25 14:28:07,204,93,False,8.786,28.211,96,33.398,56.296,59,78,2450.75,14.5,4.0,6786.082,96.875,150871.719,0.3,,,,,,,,1260,35.714504,51.21674,10,104.01,0.0,108.99653979239235,44,136.0,16.0,61.43033
139,69626,2024-09-25 14:44:51,2024-09-25 14:28:07,204,93,False,8.786,27.586,119,47.236,63.44,60,78,2495.25,14.0,4.0,6786.094,123.312,152562.641,0.3,,,,,,,,1260,35.714504,51.21674,10,104.01,0.0,108.99653979239235,44,136.0,16.0,61.43033
140,70126,2024-09-25 14:44:40,2024-09-25 14:28:09,204,93,False,8.857,26.631,131,101.385,54.382,60,80,2540.5,13.7,4.0,6786.102,132.688,155028.0,0.3,,,,,,,,1259,35.714417,51.217213,10,102.76,-0.0436332312998582,108.99653979239235,44,138.0,16.0,60.977062
141,70626,2024-09-25 14:44:40,2024-09-25 14:28:09,204,93,False,8.786,25.419,136,99.824,59.686,60,81,2592.0,13.1,4.0,6786.113,138.375,156831.703,0.3,,,,,,,,1259,35.714417,51.217213,10,102.76,0.0,108.99653979239235,44,139.0,16.0,60.977062
142,71126,2024-09-25 14:44:40,2024-09-25 14:28:09,204,93,False,8.857,25.073,147,100.029,51.474,60,83,2636.25,12.2,4.0,6786.125,148.688,159369.219,0.3,,,,,,,,1259,35.714417,51.217213,10,102.76,0.0,108.99653979239235,44,141.0,16.0,60.977062
143,71626,2024-09-25 14:44:40,2024-09-25 14:28:09,204,93,False,8.857,24.056,145,68.197,45.477,60,85,2683.0,12.4,4.0,6786.137,146.75,162203.625,0.3,,,,,,,,1259,35.714417,51.217213,10,102.76,0.0,108.99653979239235,44,143.0,16.0,61.081276
144,72126,2024-09-25 14:44:42,2024-09-25 14:28:11,204,93,False,8.857,23.65,147,89.824,54.315,61,87,2750.5,12.2,4.0,6786.148,151.25,165589.891,0.3,,,,,,,,1259,35.714317,51.217724,10,103.55,0.0275762021815101,108.99653979239235,44,145.0,16.0,61.081276
145,72626,2024-09-25 14:44:42,2024-09-25 14:28:11,204,93,False,8.929,23.717,152,100.029,54.828,61,89,2812.0,12.0,4.0,6786.16,155.875,168030.406,0.3,,,,,,,,1259,35.714317,51.217724,10,103.55,0.0,108.99653979239235,44,147.0,16.0,61.40219
146,73126,2024-09-25 14:44:42,2024-09-25 14:28:11,204,93,False,8.857,22.796,112,16.266,25.647,61,90,2861.5,14.5,4.0,6786.172,84.125,171256.469,0.3,,,,,,,,1259,35.714317,51.217724,10,103.55,0.0,108.99653979239235,44,148.0,16.0,61.380627
147,73626,2024-09-25 14:44:42,2024-09-25 14:28:11,204,93,False,9.0,23.183,71,13.625,21.851,61,91,2872.0,14.5,4.0,6786.184,45.188,171833.797,0.3,,,,,,,,1259,35.714317,51.217724,10,103.55,0.0,108.99653979239235,44,149.0,16.0,61.560566
148,74126,2024-09-25 14:44:44,2024-09-25 14:28:13,204,93,False,8.929,23.806,72,16.945,29.959,62,91,2883.0,14.5,4.0,6786.199,62.625,172842.547,0.3,,,,,,,,1258,35.714222,51.218269,10,102.12,-0.049916416607038,108.99653979239235,44,149.0,16.0,61.560566
149,74626,2024-09-25 14:44:44,2024-09-25 14:28:13,204,93,False,8.929,23.229,66,13.553,23.697,61,91,2882.75,14.5,4.0,6786.211,38.812,173793.969,0.3,,,,,,,,1258,35.714222,51.218269,10,102.12,0.0,108.99653979239235,44,149.0,16.0,61.560566
150,75126,2024-09-25 14:44:44,2024-09-25 14:28:13,204,93,False,8.929,23.416,67,15.627,18.112,62,91,2880.75,14.5,4.0,6786.223,49.5,174520.484,0.3,,,,,,,,1258,35.714222,51.218269,10,102.12,0.0,108.99653979239235,44,149.0,16.0,61.560566
151,75626,2024-09-25 14:44:44,2024-09-25 14:28:13,204,93,False,8.929,24.133,44,9.594,0.0,62,91,2820.75,14.5,4.0,6786.234,2.125,175271.328,0.3,,,,,,,,1258,35.714222,51.218269,10,102.12,0.0,108.99653979239235,44,149.0,16.0,61.560566
152,76126,2024-09-25 14:44:46,2024-09-25 14:28:15,204,93,False,8.857,25.328,48,10.375,40.863,62,91,2087.25,14.5,5.0,6786.25,19.938,175834.891,0.3,,,,,,,,1258,35.714115,51.218807,10,103.76,0.0572467994654135,108.99653979239235,44,149.0,17.0,61.844364
153,76626,2024-09-25 14:44:46,2024-09-25 14:28:15,204,93,False,8.857,26.285,92,28.305,57.166,61,91,2178.0,14.5,5.0,6786.262,92.188,176393.969,0.3,,,,,,,,1258,35.714115,51.218807,10,103.76,0.0,108.99653979239235,44,149.0,17.0,61.844364
154,77126,2024-09-25 14:44:46,2024-09-25 14:28:15,204,93,False,8.857,26.323,109,42.168,60.04,62,91,2175.75,14.4,5.0,6786.273,107.75,177867.438,0.3,,,,,,,,1258,35.714115,51.218807,10,103.76,0.0,108.99653979239235,44,149.0,17.0,61.844364
155,77626,2024-09-25 14:44:46,2024-09-25 14:28:15,204,93,False,8.929,26.515,125,71.143,56.14,62,92,2193.5,13.8,5.0,6786.285,122.875,179513.719,0.3,,,,,,,,1258,35.714115,51.218807,10,103.76,0.0,108.99653979239235,44,150.0,17.0,61.844364
156,78126,2024-09-25 14:44:50,2024-09-25 14:28:17,204,93,False,8.929,26.53,132,100.072,52.463,62,93,2228.0,13.3,5.0,6786.297,127.688,181876.938,0.3,,,,,,,,1257,35.714008,51.21936,10,103.4,-0.0125663706143596,108.99653979239235,44,151.0,17.0,61.844364
157,78626,2024-09-25 14:44:50,2024-09-25 14:28:17,204,93,False,8.929,26.543,142,99.791,52.463,62,94,2235.0,12.5,5.0,6786.312,136.438,183449.609,0.3,,,,,,,,1257,35.714008,51.21936,10,103.4,0.0,108.99653979239235,44,152.0,17.0,61.74672
158,79126,2024-09-25 14:44:50,2024-09-25 14:28:17,204,93,False,8.786,26.713,149,100.197,53.577,62,95,2286.25,12.1,5.0,6786.324,140.812,185923.531,0.3,,,,,,,,1257,35.714008,51.21936,10,103.4,0.0,108.99653979239235,44,153.0,17.0,62.02225
159,79626,2024-09-25 14:44:50,2024-09-25 14:28:17,204,93,False,8.857,26.237,151,59.793,43.503,63,97,2301.75,12.1,5.0,6786.336,142.625,188473.094,0.3,,,,,,,,1257,35.714008,51.21936,10,103.4,0.0,108.99653979239235,44,155.0,17.0,62.02339
160,80126,2024-09-25 14:28:33,2024-09-25 14:28:19,204,93,True,8.929,26.555,150,21.965,0.0,63,98,2361.5,12.9,5.0,6786.352,100.188,191577.0,0.3,,,,,,,,1257,35.713902,51.219936,10,102.77,-0.0219911485751283,108.99653979239235,44,156.0,17.0,61.708878
161,80626,2024-09-25 14:28:33,2024-09-25 14:28:19,204,93,True,9.0,26.723,68,10.748,0.0,63,98,2344.25,14.5,5.0,6786.363,14.125,192602.188,0.3,,,,,,,,1257,35.713902,51.219936,10,102.77,0.0,108.99653979239235,44,156.0,17.0,61.708878
162,81126,2024-09-25 14:28:33,2024-09-25 14:28:19,204,93,True,8.929,27.306,49,9.695,0.0,63,98,2320.75,14.5,5.0,6786.379,-1.0,192792.094,0.3,,,,,,,,1257,35.713902,51.219936,10,102.77,0.0,108.99653979239235,44,156.0,17.0,61.708878
163,81626,2024-09-25 14:28:33,2024-09-25 14:28:19,204,93,True,8.929,27.83,45,9.318,0.0,63,97,2314.25,14.5,5.0,6786.391,-10.625,193195.062,0.3,,,,,,,,1257,35.713902,51.219936,10,102.77,0.0,108.99653979239235,44,157.0,17.0,61.708878
164,82126,2024-09-25 14:44:55,2024-09-25 14:28:21,204,-1,False,9.0,28.419,44,9.354,20.688,63,97,2310.0,14.5,5.0,6786.406,10.312,193509.625,0.3,,,,,,,,1256,35.713787,51.220509,10,103.88,0.0387463093942745,108.99653979239235,44,157.0,17.0,61.708878
165,82626,2024-09-25 14:44:55,2024-09-25 14:28:21,204,-1,False,8.929,29.068,54,13.826,32.013,63,96,2325.25,14.5,5.0,6786.418,39.375,193945.734,0.3,,,,,,,,1256,35.713787,51.220509,10,103.88,0.0,108.99653979239235,44,158.0,17.0,61.708878
166,83126,2024-09-25 14:44:55,2024-09-25 14:28:21,204,-1,False,8.929,29.22,74,15.111,0.0,64,96,2297.0,14.5,5.0,6786.434,36.75,194868.047,0.3,,,,,,,,1256,35.713787,51.220509,10,103.88,0.0,108.99653979239235,44,158.0,17.0,61.708878
167,83626,2024-09-25 14:44:55,2024-09-25 14:28:21,204,-1,False,9.0,29.474,50,9.967,0.0,64,96,2272.75,14.5,5.0,6786.445,1.812,195516.656,0.3,,,,,,,,1256,35.713787,51.220509,10,103.88,0.0,108.99653979239235,44,158.0,17.0,61.708878
168,84126,2024-09-25 14:44:57,2024-09-25 14:28:23,204,-1,False,9.071,29.899,44,9.387,0.0,64,95,2264.5,14.5,5.0,6786.457,1.875,195969.734,0.3,,,,,,,,1256,35.713676,51.221077,10,103.53,-0.0122173047639601,108.99653979239235,44,159.0,17.0,61.707733
169,84626,2024-09-25 14:44:57,2024-09-25 14:28:23,204,-1,False,9.0,30.047,44,9.188,0.0,64,95,2264.0,14.5,5.0,6786.473,-31.312,196260.25,0.3,,,,,,,,1256,35.713676,51.221077,10,103.53,0.0,108.99653979239235,44,159.0,17.0,61.707733
170,85126,2024-09-25 14:44:57,2024-09-25 14:28:23,204,-1,False,8.929,30.807,43,9.111,0.0,64,94,2242.5,14.5,5.0,6786.484,-43.375,196363.219,0.3,,,,,,,,1256,35.713676,51.221077,10,103.53,0.0,108.99653979239235,44,160.0,17.0,61.55149
171,85626,2024-09-25 14:44:57,2024-09-25 14:28:23,204,-1,False,9.0,31.334,43,9.221,0.0,64,93,2225.25,14.5,5.0,6786.496,-43.312,196363.219,0.3,,,,,,,,1256,35.713676,51.221077,10,103.53,0.0,108.99653979239235,44,161.0,17.0,61.55149
172,86126,2024-09-25 14:44:59,2024-09-25 14:28:25,204,-1,False,9.0,31.691,44,9.188,0.0,65,92,2190.5,14.5,5.0,6786.512,-43.312,196363.219,0.3,,,,,,,,1256,35.71357,51.22163,10,103.28,-0.0087266462599716,108.99653979239235,44,162.0,17.0,61.55149
173,86626,2024-09-25 14:44:59,2024-09-25 14:28:25,204,-1,False,9.071,32.129,43,9.213,0.0,65,91,2173.0,14.5,5.0,6786.523,-43.375,196363.219,0.3,,,,,,,,1256,35.71357,51.22163,10,103.28,0.0,108.99653979239235,44,163.0,17.0,61.55149
174,87126,2024-09-25 14:44:59,2024-09-25 14:28:25,204,-1,False,8.929,32.524,43,9.213,0.0,65,90,2152.75,14.5,5.0,6786.535,-43.562,196363.219,0.3,,,,,,,,1256,35.71357,51.22163,10,103.28,0.0,108.99653979239235,44,164.0,17.0,61.37155
175,87626,2024-09-25 14:44:59,2024-09-25 14:28:25,204,-1,False,9.071,32.644,43,9.082,0.0,65,89,2132.5,14.5,5.0,6786.547,-43.188,196363.219,0.3,,,,,,,,1256,35.71357,51.22163,10,103.28,0.0,108.99653979239235,44,165.0,17.0,61.361263
176,88126,2024-09-25 14:45:02,2024-09-25 14:28:27,204,-1,False,9.071,33.262,43,8.947,0.0,65,88,2101.0,14.5,5.0,6786.559,-43.0,196363.219,0.3,,,,,,,,1257,35.713474,51.22216,10,102.58,-0.0244346095279202,108.99653979239235,44,166.0,17.0,61.040344
177,88626,2024-09-25 14:45:02,2024-09-25 14:28:27,204,-1,False,9.071,33.426,43,8.764,0.0,65,88,2087.5,14.5,5.0,6786.57,-43.125,196363.219,0.3,,,,,,,,1257,35.713474,51.22216,10,102.58,0.0,108.99653979239235,44,166.0,17.0,61.040344
178,89126,2024-09-25 14:45:02,2024-09-25 14:28:27,204,-1,False,9.0,33.731,43,8.846,0.0,65,86,2055.0,14.5,5.0,6786.586,-43.312,196363.219,0.3,,,,,,,,1257,35.713474,51.22216,10,102.58,0.0,108.99653979239235,44,168.0,17.0,61.174
179,89626,2024-09-25 14:45:02,2024-09-25 14:28:27,204,-1,False,9.0,33.966,42,8.406,8.145,66,86,2084.25,14.5,5.0,6786.598,8.062,196421.406,0.3,,,,,,,,1257,35.713474,51.22216,10,102.58,0.0,108.99653979239235,44,168.0,17.0,61.174
180,90126,2024-09-25 14:45:04,2024-09-25 14:28:29,204,87,False,8.929,33.628,46,10.365,21.179,66,85,2022.25,14.5,5.0,6786.609,19.125,196991.766,0.3,,,,,,,,1257,35.713383,51.222672,10,102.35,-0.0080285145591745,108.99653979239235,44,169.0,17.0,61.15338
181,90626,2024-09-25 14:45:04,2024-09-25 14:28:29,204,87,False,8.929,33.755,53,11.494,21.179,65,85,2051.25,14.5,5.0,6786.621,28.375,197404.156,0.3,,,,,,,,1257,35.713383,51.222672,10,102.35,0.0,108.99653979239235,44,169.0,17.0,61.15338
182,91126,2024-09-25 14:45:04,2024-09-25 14:28:29,204,87,False,8.857,33.439,56,12.1,22.733,66,84,1999.5,14.5,5.0,6786.633,32.25,197990.312,0.3,,,,,,,,1257,35.713383,51.222672,10,102.35,0.0,108.99653979239235,44,170.0,17.0,61.15338
183,91626,2024-09-25 14:45:04,2024-09-25 14:28:29,204,87,False,8.929,33.467,60,12.945,22.061,66,84,2000.75,14.5,5.0,6786.641,37.75,198550.656,0.3,,,,,,,,1257,35.713383,51.222672,10,102.35,0.0,108.99653979239235,44,170.0,17.0,61.15338
184,92126,2024-09-25 14:45:06,2024-09-25 14:28:31,204,87,False,8.929,33.179,65,14.166,26.089,67,84,1996.5,14.5,5.0,6786.652,48.938,199300.344,0.3,,,,,,,,1257,35.713291,51.223167,10,102.89,0.0188495559215394,108.99653979239235,44,170.0,17.0,61.15338
185,92626,2024-09-25 14:45:06,2024-09-25 14:28:31,204,87,False,8.929,32.803,76,20.264,37.195,67,83,1995.25,14.5,5.0,6786.664,72.625,199915.891,0.3,,,,,,,,1257,35.713291,51.223167,10,102.89,0.0,108.99653979239235,44,171.0,17.0,61.15338
186,93126,2024-09-25 14:45:06,2024-09-25 14:28:31,204,87,False,8.929,32.66,97,28.088,32.242,67,84,2007.75,14.5,5.0,6786.676,92.125,201027.0,0.3,,,,,,,,1257,35.713291,51.223167,10,102.89,0.0,108.99653979239235,44,172.0,17.0,61.15338
187,93626,2024-09-25 14:45:06,2024-09-25 14:28:31,204,87,False,9.0,32.06,82,13.75,21.777,67,84,2001.75,14.5,5.0,6786.688,64.5,202262.562,0.3,,,,,,,,1257,35.713291,51.223167,10,102.89,0.0,108.99653979239235,44,172.0,17.0,61.15338
188,94127,2024-09-25 14:28:36,2024-09-25 14:28:33,204,87,True,9.0,31.992,61,11.553,17.88,67,84,2000.5,14.5,5.0,6786.699,36.812,203007.562,0.3,,,,,,,,1257,35.713196,51.223667,10,103.17,0.0097543351408865,108.99653979239235,44,172.0,17.0,61.15338
189,94627,2024-09-25 14:28:36,2024-09-25 14:28:33,204,87,True,9.0,32.047,56,10.873,13.257,67,84,1999.25,14.5,5.0,6786.711,28.812,203376.031,0.3,,,,,,,,1257,35.713196,51.223667,10,103.17,0.0,108.99653979239235,44,172.0,17.0,61.15338
190,95127,2024-09-25 14:28:36,2024-09-25 14:28:33,204,87,True,9.0,32.097,54,11.586,23.654,67,83,1985.75,14.5,5.0,6786.723,32.875,203852.141,0.3,,,,,,,,1257,35.713196,51.223667,10,103.17,0.0,108.99653979239235,44,173.0,17.0,65.57043
191,95627,2024-09-25 14:28:36,2024-09-25 14:28:33,204,87,True,9.0,32.025,65,14.299,29.056,68,83,1976.0,14.5,5.0,6786.734,50.875,204454.984,0.3,,,,,,,,1257,35.713196,51.223667,10,103.17,0.0,108.99653979239235,44,173.0,17.0,65.57043
192,96127,2024-09-25 14:45:09,2024-09-25 14:28:35,204,87,False,8.929,31.96,76,15.926,24.844,68,83,1980.25,14.5,5.0,6786.746,63.188,205338.859,0.3,,,,,,,,1258,35.713108,51.224155,11,102.52,-0.0226892802759264,108.99653979239235,44,173.0,17.0,65.57043
193,96627,2024-09-25 14:45:09,2024-09-25 14:28:35,204,87,False,9.071,31.823,71,13.793,21.692,68,83,1974.0,14.5,5.0,6786.758,53.375,205952.703,0.3,,,,,,,,1258,35.713108,51.224155,11,102.52,0.0,108.99653979239235,44,173.0,17.0,65.57043
194,97127,2024-09-25 14:45:09,2024-09-25 14:28:35,204,87,False,9.0,30.444,63,11.693,17.163,68,83,1968.25,14.5,5.0,6786.77,38.438,206554.5,0.3,,,,,,,,1258,35.713108,51.224155,11,102.52,0.0,108.99653979239235,44,173.0,17.0,65.57043
195,97627,2024-09-25 14:45:09,2024-09-25 14:28:35,204,87,False,9.0,29.204,61,12.713,24.854,68,82,1964.25,14.5,5.0,6786.781,41.625,207042.781,0.3,,,,,,,,1258,35.713108,51.224155,11,102.52,0.0,108.99653979239235,44,174.0,17.0,65.57043
